user_id,touch_index,channel,funnel_position,date,cost,cookies_accepted,has_adblocker,cross_device,ga4_visible,enhanced_visible,is_converting_touch,tracking_cookie,tracking_utm,tracking_fingerprint,tracking_referrer,tracking_server_side,revenue
user_00233,2,tiktok_paid,top_funnel,2026-03-12,0.57,False,False,False,True,True,False,False,True,False,True,True,0.0
user_00234,0,google_display_retargeting,mid_funnel,2026-03-03,0.81,False,True,False,False,True,False,False,True,True,False,True,
user_00234,1,meta_facebook_feed,top_funnel,2026-03-03,1.42,False,True,False,False,True,False,False,True,True,False,True,
user_00234,2,tiktok_paid,top_funnel,2026-03-03,0.63,False,True,True,False,True,False,False,True,True,False,True,
user_00234,3,google_search_brand,bottom_funnel,2026-03-04,1.63,False,True,True,False,True,False,False,True,False,False,True,
user_00234,4,google_search_nonbrand,mid_funnel,2026-03-07,2.81,False,True,True,False,True,True,False,True,True,False,True,50.52
user_00235,0,google_search_nonbrand,mid_funnel,2026-03-06,3.35,True,False,False,True,True,False,True,True,True,False,True,0.0
user_00235,1,meta_instagram_stories,top_funnel,2026-03-09,0.88,True,False,False,True,True,False,True,False,False,True,True,0.0
user_00235,2,google_display_retargeting,mid_funnel,2026-03-09,0.72,True,False,False,True,True,False,True,True,True,False,True,0.0
user_00235,3,google_search_brand,bottom_funnel,2026-03-09,1.23,True,False,False,True,True,False,True,True,True,True,True,0.0
user_00236,0,google_display_retargeting,mid_funnel,2026-03-01,0.73,True,False,False,True,True,False,True,True,True,False,True,0.0
user_00236,1,tiktok_paid,top_funnel,2026-03-04,0.54,True,False,False,True,True,False,True,True,False,True,True,0.0
user_00237,0,meta_facebook_feed,top_funnel,2026-03-03,1.11,True,False,False,True,True,False,True,True,True,True,True,0.0
user_00238,0,meta_facebook_feed,top_funnel,2026-03-06,1.23,True,False,False,True,True,False,True,True,True,False,True,0.0
user_00238,1,tiktok_paid,top_funnel,2026-03-11,0.71,True,False,False,True,True,False,True,True,True,True,False,0.0
user_00238,2,google_search_brand,bottom_funnel,2026-03-14,1.75,True,False,False,True,True,False,True,True,True,True,True,0.0
user_00238,3,google_search_brand,bottom_funnel,2026-03-17,1.23,True,False,False,True,True,False,True,True,True,False,True,0.0
user_00239,0,tiktok_paid,top_funnel,2026-03-06,0.49,True,False,True,True,True,False,True,True,True,True,True,0.0
user_00240,0,meta_facebook_feed,top_funnel,2026-03-03,1.42,False,False,False,True,True,False,False,True,False,True,True,0.0
user_00240,1,google_search_nonbrand,mid_funnel,2026-03-07,2.98,False,False,True,False,True,False,False,True,False,False,False,0.0
user_00240,2,organic_search,mid_funnel,2026-03-07,0.0,False,False,True,True,True,False,False,True,False,True,True,0.0
user_00241,0,meta_facebook_feed,top_funnel,2026-03-06,1.29,False,False,False,False,True,False,False,True,False,False,True,
user_00241,1,google_search_nonbrand,mid_funnel,2026-03-06,4.01,False,False,False,True,True,False,False,True,True,True,True,
user_00241,2,tiktok_paid,top_funnel,2026-03-09,0.54,False,False,False,True,True,False,False,True,False,True,True,
user_00241,3,direct,bottom_funnel,2026-03-11,0.0,False,False,False,False,True,True,False,False,False,False,True,65.47
user_00242,0,meta_instagram_stories,top_funnel,2026-03-04,1.0,True,True,False,True,True,False,True,False,False,False,True,0.0
user_00242,1,google_search_brand,bottom_funnel,2026-03-07,1.5,True,True,False,True,True,False,True,True,True,False,False,0.0
user_00243,0,direct,bottom_funnel,2026-03-01,0.0,True,False,False,True,True,False,True,False,True,False,True,0.0
user_00243,1,direct,bottom_funnel,2026-03-02,0.0,True,False,False,True,True,False,True,False,True,False,True,0.0
user_00244,0,meta_facebook_feed,top_funnel,2026-03-06,1.03,True,False,False,True,True,False,True,True,True,False,True,0.0
user_00244,1,meta_instagram_stories,top_funnel,2026-03-09,0.92,True,False,False,True,True,False,True,True,False,False,True,0.0
user_00245,0,meta_facebook_feed,top_funnel,2026-03-04,0.97,True,False,True,True,True,False,True,False,True,False,True,0.0
user_00246,0,meta_facebook_feed,top_funnel,2026-03-01,1.34,True,True,False,True,True,False,True,True,True,False,True,0.0
user_00246,1,tiktok_paid,top_funnel,2026-03-03,0.58,True,True,False,True,True,False,True,True,True,False,True,0.0
user_00246,2,tiktok_paid,top_funnel,2026-03-06,0.69,True,True,True,True,True,False,True,True,True,False,True,0.0
user_00246,3,google_display_retargeting,mid_funnel,2026-03-08,0.69,True,True,True,True,True,False,True,False,False,False,True,0.0
user_00247,0,meta_instagram_stories,top_funnel,2026-03-01,0.9,True,False,False,True,True,False,True,True,False,True,True,0.0
user_00247,1,google_search_brand,bottom_funnel,2026-03-02,1.71,True,False,True,True,True,False,True,True,False,True,True,0.0
user_00247,2,google_search_brand,bottom_funnel,2026-03-04,1.54,True,False,True,False,True,False,False,True,True,False,False,0.0
user_00248,0,google_search_nonbrand,mid_funnel,2026-03-02,4.04,False,False,False,False,True,False,False,True,False,False,False,0.0
user_00248,1,google_search_brand,bottom_funnel,2026-03-07,1.3,False,False,False,False,True,False,False,False,True,False,True,0.0
user_00249,0,google_search_brand,bottom_funnel,2026-03-03,1.22,True,False,False,True,True,False,True,True,True,False,True,0.0
user_00250,0,tiktok_paid,top_funnel,2026-03-01,0.53,False,False,False,False,True,False,False,True,True,False,True,0.0
user_00250,1,meta_facebook_feed,top_funnel,2026-03-01,1.44,False,False,False,True,True,False,False,True,True,True,True,0.0
user_00250,2,tiktok_paid,top_funnel,2026-03-02,0.49,False,False,False,False,True,False,False,True,True,False,True,0.0
user_00250,3,google_search_nonbrand,mid_funnel,2026-03-03,4.05,False,False,False,True,True,False,False,True,True,True,True,0.0
user_00251,0,google_display_retargeting,mid_funnel,2026-03-07,0.67,True,False,False,True,True,False,True,True,False,True,True,0.0
user_00252,0,meta_facebook_feed,top_funnel,2026-03-07,1.29,False,False,False,False,True,False,False,True,True,False,True,0.0
user_00252,1,google_display_retargeting,mid_funnel,2026-03-11,0.83,False,False,True,False,False,False,False,False,False,False,False,0.0
user_00252,2,google_search_nonbrand,mid_funnel,2026-03-14,3.95,False,False,True,False,True,False,False,True,False,False,False,0.0
user_00253,0,direct,bottom_funnel,2026-03-04,0.0,True,False,False,True,True,False,True,False,True,False,True,0.0
user_00253,1,direct,bottom_funnel,2026-03-04,0.0,True,False,True,True,True,False,True,False,True,False,True,0.0
user_00253,2,meta_instagram_stories,top_funnel,2026-03-09,0.76,True,False,True,True,True,False,True,True,True,False,True,0.0
user_00254,0,direct,bottom_funnel,2026-03-01,0.0,False,False,False,False,True,False,False,False,False,False,True,0.0
user_00255,0,google_search_nonbrand,mid_funnel,2026-03-07,3.61,False,False,False,True,True,False,False,True,True,True,True,
user_00255,1,organic_search,mid_funnel,2026-03-10,0.0,False,False,False,False,True,False,False,True,False,False,True,
user_00255,2,meta_facebook_feed,top_funnel,2026-03-14,1.4,False,False,False,True,True,True,False,True,True,True,True,58.46
user_00256,0,google_search_nonbrand,mid_funnel,2026-03-04,4.04,True,True,False,True,True,False,True,False,False,False,True,0.0
user_00256,1,organic_search,mid_funnel,2026-03-05,0.0,True,True,False,True,True,False,True,True,False,False,True,0.0
user_00257,0,tiktok_paid,top_funnel,2026-03-05,0.69,True,False,False,True,True,False,True,True,True,True,True,0.0
user_00257,1,organic_search,mid_funnel,2026-03-07,0.0,True,False,False,True,True,False,True,True,False,False,True,0.0
user_00257,2,google_search_nonbrand,mid_funnel,2026-03-10,3.28,True,False,False,True,True,False,True,True,False,True,True,0.0
user_00258,0,tiktok_paid,top_funnel,2026-03-04,0.52,True,False,False,True,True,False,True,True,True,True,True,0.0
user_00259,0,organic_search,mid_funnel,2026-03-05,0.0,False,True,False,False,True,False,False,True,True,False,True,0.0
user_00260,0,google_search_brand,bottom_funnel,2026-03-02,1.26,False,False,False,False,True,False,False,True,True,False,True,0.0
user_00260,1,direct,bottom_funnel,2026-03-03,0.0,False,False,True,False,True,False,False,False,False,False,True,0.0
user_00261,0,google_search_nonbrand,mid_funnel,2026-03-01,3.41,False,False,False,False,True,False,False,True,True,False,True,
user_00261,1,tiktok_paid,top_funnel,2026-03-04,0.62,False,False,False,True,True,True,False,True,True,True,True,61.9
user_00262,0,meta_instagram_stories,top_funnel,2026-03-04,0.86,False,False,False,False,True,False,False,True,True,False,True,0.0
user_00262,1,meta_instagram_stories,top_funnel,2026-03-08,0.94,False,False,False,True,True,False,False,True,False,True,True,0.0
user_00262,2,google_search_brand,bottom_funnel,2026-03-09,1.42,False,False,False,False,True,False,False,True,False,False,True,0.0
user_00262,3,meta_instagram_stories,top_funnel,2026-03-09,0.79,False,False,False,True,True,False,False,True,True,True,True,0.0
user_00263,0,organic_search,mid_funnel,2026-03-06,0.0,False,False,False,True,True,False,False,True,False,True,True,0.0
user_00263,1,meta_instagram_stories,top_funnel,2026-03-08,0.79,False,False,False,True,True,False,False,True,True,True,True,0.0
user_00263,2,direct,bottom_funnel,2026-03-08,0.0,False,False,False,False,True,False,False,False,True,False,True,0.0
user_00264,0,google_search_nonbrand,mid_funnel,2026-03-04,3.69,False,True,False,False,True,False,False,False,True,False,True,0.0
user_00264,1,organic_search,mid_funnel,2026-03-06,0.0,False,True,False,False,True,False,False,False,False,False,True,0.0
user_00264,2,meta_facebook_feed,top_funnel,2026-03-11,1.3,False,True,False,False,True,False,False,True,False,False,True,0.0
user_00264,3,meta_facebook_feed,top_funnel,2026-03-13,1.06,False,True,False,False,True,False,False,True,True,False,True,0.0
user_00265,0,google_display_retargeting,mid_funnel,2026-03-03,0.78,True,False,False,True,True,False,True,True,True,False,True,0.0
user_00265,1,meta_facebook_feed,top_funnel,2026-03-03,0.99,True,False,False,True,True,False,True,True,True,False,True,0.0
user_00266,0,meta_instagram_stories,top_funnel,2026-03-07,0.74,True,False,False,True,True,False,True,True,True,False,True,0.0
user_00266,1,meta_facebook_feed,top_funnel,2026-03-11,1.13,True,False,False,True,True,False,True,False,True,False,False,0.0
user_00266,2,google_display_retargeting,mid_funnel,2026-03-12,0.9,True,False,False,True,True,False,True,True,True,False,True,0.0
user_00267,0,google_display_retargeting,mid_funnel,2026-03-03,0.88,True,False,False,True,True,False,True,True,True,True,True,0.0
user_00267,1,google_search_brand,bottom_funnel,2026-03-07,1.75,True,False,False,True,True,False,True,True,True,True,True,0.0
user_00267,2,direct,bottom_funnel,2026-03-07,0.0,True,False,False,True,True,False,True,False,True,False,True,0.0
user_00267,3,direct,bottom_funnel,2026-03-08,0.0,True,False,False,True,True,False,True,False,True,False,True,0.0
user_00268,0,organic_search,mid_funnel,2026-03-07,0.0,True,True,False,True,True,False,True,False,True,False,True,0.0
user_00268,1,meta_instagram_stories,top_funnel,2026-03-11,0.93,True,True,False,True,True,False,True,True,False,False,True,0.0
user_00268,2,tiktok_paid,top_funnel,2026-03-13,0.67,True,True,False,True,True,False,True,True,True,False,True,0.0
user_00269,0,google_search_brand,bottom_funnel,2026-03-01,1.36,True,False,False,True,True,False,True,True,False,False,False,0.0
user_00269,1,meta_facebook_feed,top_funnel,2026-03-03,1.02,True,False,False,True,True,False,True,True,True,True,True,0.0
user_00269,2,meta_instagram_stories,top_funnel,2026-03-07,0.86,True,False,False,True,True,False,True,True,False,False,True,0.0
user_00269,3,google_search_brand,bottom_funnel,2026-03-12,1.47,True,False,False,True,True,False,True,False,True,True,True,0.0
user_00270,0,direct,bottom_funnel,2026-03-01,0.0,True,False,False,True,True,False,True,False,True,False,True,
user_00270,1,google_search_nonbrand,mid_funnel,2026-03-04,3.53,True,False,False,True,True,False,False,False,True,True,True,
user_00270,2,google_search_nonbrand,mid_funnel,2026-03-04,3.09,True,False,False,True,True,False,True,True,False,True,True,
user_00270,3,meta_facebook_feed,top_funnel,2026-03-06,1.28,True,False,False,True,True,False,True,True,False,False,False,
user_00270,4,meta_facebook_feed,top_funnel,2026-03-06,1.12,True,False,False,True,True,True,True,True,False,False,True,71.6
user_00271,0,meta_instagram_stories,top_funnel,2026-03-01,0.72,True,False,False,True,True,False,True,True,True,True,True,0.0
user_00271,1,meta_instagram_stories,top_funnel,2026-03-01,0.87,True,False,False,True,True,False,True,True,False,False,False,0.0
user_00271,2,google_search_brand,bottom_funnel,2026-03-01,1.34,True,False,False,True,True,False,True,True,True,False,True,0.0
user_00272,0,organic_search,mid_funnel,2026-03-06,0.0,True,False,False,True,True,False,True,True,False,False,True,0.0
user_00272,1,google_search_nonbrand,mid_funnel,2026-03-11,3.47,True,False,False,True,True,False,True,True,False,False,True,0.0
user_00273,0,google_search_nonbrand,mid_funnel,2026-03-02,3.27,False,False,False,False,True,False,False,True,True,False,True,
user_00273,1,direct,bottom_funnel,2026-03-04,0.0,False,False,False,False,True,False,False,False,True,False,True,
user_00273,2,google_display_retargeting,mid_funnel,2026-03-04,0.92,False,False,False,False,False,False,False,False,False,False,False,
user_00273,3,direct,bottom_funnel,2026-03-05,0.0,False,False,False,False,True,False,False,False,False,False,True,
user_00273,4,tiktok_paid,top_funnel,2026-03-06,0.65,False,False,False,True,True,False,False,True,True,True,True,
user_00273,5,google_search_nonbrand,mid_funnel,2026-03-10,3.28,False,False,False,False,True,True,False,True,True,False,True,80.23
user_00274,0,google_display_retargeting,mid_funnel,2026-03-07,0.69,True,False,False,True,True,False,True,True,False,False,True,0.0
user_00275,0,google_display_retargeting,mid_funnel,2026-03-01,0.88,True,False,False,True,True,False,True,True,True,True,True,0.0
user_00275,1,google_search_brand,bottom_funnel,2026-03-03,1.4,True,False,False,True,True,False,True,True,True,False,False,0.0
user_00275,2,google_search_nonbrand,mid_funnel,2026-03-05,3.25,True,False,False,True,True,False,True,True,True,True,True,0.0
user_00276,0,meta_instagram_stories,top_funnel,2026-03-04,0.97,False,False,False,False,True,False,False,False,True,False,True,0.0
user_00276,1,google_search_nonbrand,mid_funnel,2026-03-04,2.86,False,False,True,True,True,False,False,False,True,True,True,0.0
user_00276,2,meta_facebook_feed,top_funnel,2026-03-06,1.35,False,False,True,False,True,False,False,True,False,False,True,0.0
user_00277,0,meta_facebook_feed,top_funnel,2026-03-02,1.11,True,False,True,True,True,False,True,True,True,True,True,0.0
user_00278,0,meta_facebook_feed,top_funnel,2026-03-02,1.37,False,True,False,False,True,False,False,True,True,False,True,0.0
user_00278,1,meta_facebook_feed,top_funnel,2026-03-07,1.05,False,True,False,False,True,False,False,True,True,False,True,0.0
user_00278,2,organic_search,mid_funnel,2026-03-10,0.0,False,True,True,False,True,False,False,True,True,False,True,0.0
user_00278,3,google_search_nonbrand,mid_funnel,2026-03-13,3.57,False,True,True,False,True,False,False,True,True,False,True,0.0
user_00279,0,organic_search,mid_funnel,2026-03-05,0.0,False,False,False,True,True,False,False,True,False,True,True,
user_00279,1,google_search_nonbrand,mid_funnel,2026-03-06,3.02,False,False,False,False,True,False,False,True,False,False,True,
user_00279,2,tiktok_paid,top_funnel,2026-03-10,0.52,False,False,False,True,True,True,False,False,False,True,True,79.65
user_00280,0,tiktok_paid,top_funnel,2026-03-05,0.59,True,False,False,True,True,False,True,True,True,False,True,0.0
user_00280,1,google_display_retargeting,mid_funnel,2026-03-09,0.76,True,False,False,True,True,False,True,True,False,True,True,0.0
user_00281,0,direct,bottom_funnel,2026-03-06,0.0,True,False,False,True,True,False,True,False,True,False,True,0.0
user_00281,1,google_search_brand,bottom_funnel,2026-03-11,1.33,True,False,True,True,True,False,True,False,True,True,True,0.0
user_00282,0,meta_instagram_stories,top_funnel,2026-03-02,0.74,True,False,False,True,True,False,True,False,True,True,True,0.0
user_00282,1,meta_facebook_feed,top_funnel,2026-03-05,0.98,True,False,False,True,True,False,True,True,True,True,True,0.0
user_00282,2,direct,bottom_funnel,2026-03-08,0.0,True,False,False,True,True,False,True,False,True,False,True,0.0
user_00282,3,google_search_brand,bottom_funnel,2026-03-08,1.25,True,False,False,True,True,False,True,True,False,False,True,0.0
user_00283,0,google_display_retargeting,mid_funnel,2026-03-01,0.78,True,True,True,True,True,False,True,True,True,False,False,0.0
user_00284,0,tiktok_paid,top_funnel,2026-03-01,0.54,True,False,False,True,True,False,True,True,True,True,True,0.0
user_00285,0,meta_instagram_stories,top_funnel,2026-03-04,0.91,False,False,False,True,True,False,False,True,True,True,True,0.0
user_00286,0,meta_facebook_feed,top_funnel,2026-03-05,1.36,True,False,False,True,True,False,True,True,True,True,True,0.0
user_00286,1,organic_search,mid_funnel,2026-03-07,0.0,True,False,False,True,True,False,True,True,True,True,True,0.0
user_00286,2,google_search_brand,bottom_funnel,2026-03-08,1.7,True,False,False,True,True,False,True,False,True,True,False,0.0
user_00286,3,google_search_brand,bottom_funnel,2026-03-11,1.33,True,False,False,True,True,False,True,True,True,True,True,0.0
user_00287,0,tiktok_paid,top_funnel,2026-03-02,0.54,True,True,False,True,True,False,True,True,True,False,True,0.0
user_00287,1,google_search_nonbrand,mid_funnel,2026-03-05,2.96,True,True,False,True,True,False,True,False,True,False,True,0.0
user_00287,2,google_search_brand,bottom_funnel,2026-03-06,1.2,True,True,False,True,True,False,True,True,True,False,False,0.0
user_00288,0,google_search_nonbrand,mid_funnel,2026-03-07,3.39,False,True,True,False,True,False,False,True,True,False,True,0.0
user_00289,0,meta_instagram_stories,top_funnel,2026-03-06,1.06,True,False,False,True,True,False,True,True,True,True,True,0.0
user_00290,0,google_search_nonbrand,mid_funnel,2026-03-07,3.42,True,False,False,True,True,False,True,True,True,False,True,0.0
user_00290,1,google_search_nonbrand,mid_funnel,2026-03-08,3.64,True,False,False,True,True,False,True,False,False,False,True,0.0
user_00290,2,tiktok_paid,top_funnel,2026-03-12,0.57,True,False,False,True,True,False,True,True,True,False,True,0.0
user_00290,3,tiktok_paid,top_funnel,2026-03-15,0.54,True,False,False,True,True,False,True,True,True,True,True,0.0
user_00291,0,meta_instagram_stories,top_funnel,2026-03-06,0.77,True,False,False,True,True,False,True,True,False,True,True,0.0
user_00291,1,meta_facebook_feed,top_funnel,2026-03-06,1.11,True,False,False,True,True,False,True,True,True,False,True,0.0
user_00291,2,tiktok_paid,top_funnel,2026-03-08,0.53,True,False,True,True,True,False,True,True,False,False,True,0.0
user_00291,3,google_search_brand,bottom_funnel,2026-03-11,1.75,True,False,True,True,True,False,True,True,True,False,True,0.0
user_00292,0,google_search_brand,bottom_funnel,2026-03-07,1.42,False,False,False,False,True,False,False,False,True,False,True,0.0
user_00292,1,tiktok_paid,top_funnel,2026-03-07,0.54,False,False,False,True,True,False,False,False,True,True,True,0.0
user_00293,0,direct,bottom_funnel,2026-03-01,0.0,False,True,False,False,True,False,False,False,True,False,True,0.0
user_00293,1,google_search_nonbrand,mid_funnel,2026-03-01,4.2,False,True,False,False,True,False,False,True,False,False,True,0.0
user_00293,2,google_display_retargeting,mid_funnel,2026-03-01,0.74,False,True,False,False,False,False,False,False,False,False,False,0.0
user_00293,3,direct,bottom_funnel,2026-03-06,0.0,False,True,False,False,True,False,False,False,True,False,True,0.0
user_00294,0,tiktok_paid,top_funnel,2026-03-03,0.49,True,False,False,True,True,False,True,True,True,False,True,0.0
user_00294,1,organic_search,mid_funnel,2026-03-07,0.0,True,False,False,True,True,False,True,True,False,True,True,0.0
user_00295,0,meta_instagram_stories,top_funnel,2026-03-06,0.83,True,False,False,True,True,False,True,True,True,True,True,0.0
user_00295,1,google_search_brand,bottom_funnel,2026-03-11,1.66,True,False,True,True,True,False,True,True,True,True,True,0.0
user_00296,0,google_display_retargeting,mid_funnel,2026-03-02,0.84,True,False,False,True,True,False,True,True,True,False,True,0.0
user_00296,1,google_search_nonbrand,mid_funnel,2026-03-07,3.54,True,False,False,True,True,False,False,True,False,True,True,0.0
user_00296,2,direct,bottom_funnel,2026-03-08,0.0,True,False,False,True,True,False,True,False,False,False,True,0.0
user_00296,3,tiktok_paid,top_funnel,2026-03-09,0.49,True,False,False,True,True,False,True,True,True,True,True,0.0
user_00297,0,organic_search,mid_funnel,2026-03-03,0.0,True,False,False,True,True,False,True,True,True,True,True,0.0
user_00297,1,google_search_nonbrand,mid_funnel,2026-03-04,3.41,True,False,False,True,True,False,True,True,True,True,True,0.0
user_00298,0,google_search_brand,bottom_funnel,2026-03-01,1.44,True,False,False,True,True,False,True,True,True,False,True,0.0
user_00298,1,organic_search,mid_funnel,2026-03-04,0.0,True,False,False,True,True,False,True,True,True,False,True,0.0
user_00298,2,google_search_nonbrand,mid_funnel,2026-03-09,2.93,True,False,True,True,True,False,True,True,True,False,True,0.0
user_00298,3,google_search_nonbrand,mid_funnel,2026-03-11,3.62,True,False,True,True,True,False,True,True,False,False,True,0.0
user_00299,0,organic_search,mid_funnel,2026-03-06,0.0,True,False,False,True,True,False,True,True,False,True,True,0.0
user_00299,1,google_display_retargeting,mid_funnel,2026-03-07,0.64,True,False,False,True,True,False,True,False,True,True,True,0.0
user_00299,2,google_search_nonbrand,mid_funnel,2026-03-12,4.13,True,False,False,True,True,False,False,True,True,True,True,0.0
user_00300,0,google_display_retargeting,mid_funnel,2026-03-02,0.95,True,False,False,True,True,False,True,True,True,True,True,0.0
user_00300,1,organic_search,mid_funnel,2026-03-04,0.0,True,False,False,True,True,False,True,True,False,True,True,0.0
user_00300,2,google_search_brand,bottom_funnel,2026-03-08,1.32,True,False,False,True,True,False,True,True,False,True,True,0.0
user_00301,0,meta_facebook_feed,top_funnel,2026-03-04,1.08,True,False,False,True,True,False,True,True,True,True,True,0.0
user_00301,1,google_search_nonbrand,mid_funnel,2026-03-08,3.71,True,False,False,True,True,False,True,True,True,False,True,0.0
user_00301,2,meta_instagram_stories,top_funnel,2026-03-11,1.01,True,False,False,True,True,False,True,False,True,False,True,0.0
user_00301,3,meta_facebook_feed,top_funnel,2026-03-14,1.12,True,False,False,False,True,False,False,True,True,False,True,0.0
user_00302,0,tiktok_paid,top_funnel,2026-03-03,0.53,True,False,False,True,True,False,True,True,True,True,True,0.0
user_00302,1,google_search_brand,bottom_funnel,2026-03-04,1.68,True,False,False,True,True,False,True,True,True,True,True,0.0
user_00303,0,tiktok_paid,top_funnel,2026-03-07,0.62,False,True,False,False,True,False,False,True,True,False,True,0.0
user_00304,0,google_search_nonbrand,mid_funnel,2026-03-01,3.18,True,False,False,True,True,False,True,True,False,False,False,
user_00304,1,meta_facebook_feed,top_funnel,2026-03-03,1.3,True,False,False,True,True,False,True,True,True,True,True,
user_00304,2,google_display_retargeting,mid_funnel,2026-03-03,0.85,True,False,False,True,True,False,True,False,True,True,True,
user_00304,3,tiktok_paid,top_funnel,2026-03-05,0.64,True,False,True,False,True,False,False,True,True,False,False,
user_00304,4,direct,bottom_funnel,2026-03-08,0.0,True,False,True,True,True,False,True,False,False,False,True,
user_00304,5,google_search_nonbrand,mid_funnel,2026-03-08,4.1,True,False,True,True,True,False,True,False,False,False,True,
user_00304,6,google_search_nonbrand,mid_funnel,2026-03-08,3.07,True,False,True,True,True,True,True,True,False,True,True,64.09
user_00305,0,meta_facebook_feed,top_funnel,2026-03-06,1.26,False,False,False,True,True,False,False,True,True,True,True,0.0
user_00306,0,meta_facebook_feed,top_funnel,2026-03-05,1.25,False,False,False,False,True,False,False,True,True,False,True,0.0
user_00306,1,tiktok_paid,top_funnel,2026-03-06,0.71,False,False,False,True,True,False,False,True,True,True,True,0.0
user_00306,2,meta_facebook_feed,top_funnel,2026-03-11,1.2,False,False,False,True,True,False,False,True,False,True,True,0.0
user_00307,0,tiktok_paid,top_funnel,2026-03-04,0.59,False,False,False,False,True,False,False,True,False,False,True,0.0
user_00307,1,meta_instagram_stories,top_funnel,2026-03-07,1.06,False,False,False,False,True,False,False,False,False,False,True,0.0
user_00307,2,google_search_brand,bottom_funnel,2026-03-10,1.23,False,False,True,True,True,False,False,True,False,True,True,0.0
user_00307,3,google_search_nonbrand,mid_funnel,2026-03-15,4.06,False,False,True,False,True,False,False,True,True,False,True,0.0
user_00308,0,organic_search,mid_funnel,2026-03-02,0.0,False,True,False,False,True,False,False,False,False,False,True,0.0
user_00308,1,meta_facebook_feed,top_funnel,2026-03-06,1.09,False,True,False,False,True,False,False,True,True,False,True,0.0
user_00309,0,direct,bottom_funnel,2026-03-07,0.0,True,False,False,True,True,False,True,False,True,False,True,0.0
user_00309,1,organic_search,mid_funnel,2026-03-11,0.0,True,False,False,True,True,False,True,True,True,False,True,0.0
user_00309,2,google_search_nonbrand,mid_funnel,2026-03-14,3.77,True,False,False,True,True,False,True,True,False,False,True,0.0
user_00309,3,google_search_nonbrand,mid_funnel,2026-03-19,3.61,True,False,False,True,True,False,True,False,False,False,True,0.0
user_00310,0,google_search_brand,bottom_funnel,2026-03-02,1.79,True,True,False,True,True,False,True,True,True,False,True,0.0
user_00310,1,google_search_nonbrand,mid_funnel,2026-03-05,2.81,True,True,True,True,True,False,True,True,True,False,True,0.0
user_00311,0,google_display_retargeting,mid_funnel,2026-03-03,0.67,True,True,False,True,True,False,True,True,False,False,True,0.0
user_00312,0,organic_search,mid_funnel,2026-03-01,0.0,False,False,False,False,True,False,False,True,True,False,True,0.0
user_00312,1,google_search_brand,bottom_funnel,2026-03-03,1.56,False,False,False,False,True,False,False,True,True,False,True,0.0
user_00313,0,direct,bottom_funnel,2026-03-01,0.0,False,False,False,False,True,False,False,False,True,False,True,0.0
user_00313,1,tiktok_paid,top_funnel,2026-03-06,0.59,False,False,False,False,True,False,False,True,True,False,True,0.0
user_00313,2,google_search_brand,bottom_funnel,2026-03-10,1.53,False,False,False,True,True,False,False,True,False,True,True,0.0
user_00313,3,google_search_brand,bottom_funnel,2026-03-10,1.56,False,False,False,True,True,False,False,True,True,True,True,0.0
user_00314,0,google_search_nonbrand,mid_funnel,2026-03-01,4.02,True,False,False,True,True,False,True,True,False,False,False,0.0
user_00314,1,meta_facebook_feed,top_funnel,2026-03-04,1.14,True,False,False,True,True,False,True,True,True,True,True,0.0
user_00314,2,google_search_brand,bottom_funnel,2026-03-05,1.61,True,False,False,True,True,False,True,False,True,True,False,0.0
user_00314,3,google_display_retargeting,mid_funnel,2026-03-06,0.77,True,False,False,True,True,False,True,True,True,True,True,0.0
user_00315,0,organic_search,mid_funnel,2026-03-03,0.0,False,True,False,False,True,False,False,True,True,False,True,0.0
user_00315,1,direct,bottom_funnel,2026-03-03,0.0,False,True,True,False,True,False,False,False,True,False,True,0.0
user_00315,2,tiktok_paid,top_funnel,2026-03-03,0.58,False,True,True,False,True,False,False,True,True,False,True,0.0
user_00316,0,google_search_brand,bottom_funnel,2026-03-06,1.69,True,True,False,True,True,False,True,True,False,False,True,0.0
user_00316,1,meta_instagram_stories,top_funnel,2026-03-10,0.97,True,True,False,True,True,False,True,True,False,False,True,0.0
user_00317,0,google_search_brand,bottom_funnel,2026-03-05,1.42,True,False,True,True,True,False,True,True,False,True,True,0.0
user_00318,0,meta_facebook_feed,top_funnel,2026-03-07,1.03,False,True,False,False,True,False,False,True,True,False,True,0.0
user_00319,0,google_search_brand,bottom_funnel,2026-03-05,1.6,True,False,False,True,True,False,True,True,True,False,False,0.0
user_00319,1,direct,bottom_funnel,2026-03-06,0.0,True,False,False,True,True,False,True,False,False,False,True,0.0
user_00319,2,google_search_brand,bottom_funnel,2026-03-07,1.39,True,False,False,True,True,False,True,True,True,False,False,0.0
user_00320,0,tiktok_paid,top_funnel,2026-03-01,0.71,True,False,False,True,True,False,True,False,True,True,True,0.0
user_00320,1,tiktok_paid,top_funnel,2026-03-01,0.56,True,False,False,True,True,False,True,True,True,True,True,0.0
user_00320,2,google_search_brand,bottom_funnel,2026-03-03,1.62,True,False,False,True,True,False,True,True,True,False,True,0.0
user_00321,0,meta_facebook_feed,top_funnel,2026-03-03,1.17,True,True,False,True,True,False,True,True,False,False,True,0.0
user_00321,1,tiktok_paid,top_funnel,2026-03-03,0.65,True,True,False,True,True,False,True,True,False,False,True,0.0
user_00321,2,organic_search,mid_funnel,2026-03-03,0.0,True,True,False,True,True,False,True,True,True,False,True,0.0
